job_id,title,company,location,country,category,salary_min,salary_max,salary_is_predicted,contract_time,created,description,skills,num_skills,avg_salary
5808082048,Data Analyst,Millennium Hotel and Resorts UK,"Kensington, West London",United Kingdom,Admin Jobs,28595.85,28595.85,True,full_time,2026-07-20 12:04:25+00:00,"Data Analyst Millennium Hotels and Resorts UK are looking for Data Analyst to join their Central Sales Office in London. Our Data Analyst will be an enthusiastic, genuine, and friendly person who really enjoys working in hotels. This role would suit someone who loves inputting data, generating reports and ensuring a smooth transition of client accounts and rollout projects. Strong written and verbal English skills are a must, along with advanced proficiency in MS Word, PowerPoint, Excel, and ot…",['Excel'],1,28595.85
5805598601,Data Analyst,Robert Half,"London, UK",United Kingdom,IT Jobs,54579.65,54579.65,True,full_time,2026-07-18 02:31:59+00:00,"Robert Half Technology are assisting a rapidly growing SaaS organisation to recruit a Data Analyst on a contract basis. Hybrid working - London based Role The Data Analyst will have analytical Expertise: Strong experience in data analysis, financial modelling, and commercial reporting. Technical Proficiency: Advanced Excel and SQL skills; experience with BI tools (Tableau, Power BI, Looker) preferred. Stakeholder Management: Ability to collaborate with teams across finance, sales, marketing, an…","['SQL', 'Power BI', 'Tableau', 'Excel', 'Looker']",5,54579.65
5812149921,Data Analyst,MONY Group,"London, UK",United Kingdom,IT Jobs,45181.41,45181.41,True,full_time,2026-07-23 10:51:55+00:00,"DATA ANALYST ABOUT US Every day, we push beyond expectations to help millions of people save money, at a time when it’s never mattered more. Through MoneySuperMarket, MoneySavingExpert, Quidco and our B2B partnerships we supply products to more than 24 million unique monthly visitors, helping UK households to save billions of pounds a year. Can you tell this is something we’re exceptionally proud of! Creative, collaborative, ambitious – it’s hard work. But what makes it worth it? Leaving work k…",[],0,45181.41
5808338135,Data Analyst,Robert Half,"The City, Central London",United Kingdom,IT Jobs,59359.61,59359.61,True,full_time,2026-07-20 20:34:35+00:00,"Robert Half is working with a market-leading SaaS organisation based in London, looking for an experienced Data Analyst to join their team on an initial 3-month contract. Key Responsibilities: Work on projects across Excel, Power BI and AWS to build tools and run reports that answer business needs Analyse data to inform and impact commercial decisions across the business Work closely with the C-suite on reporting and commercial analysis, including pipeline reporting and closed-lost analysis Sup…","['Power BI', 'Excel', 'AWS']",3,59359.61
5811046598,Data Analyst,interactive investor,"Hulme, Manchester",United Kingdom,IT Jobs,50227.88,50227.88,True,full_time,2026-07-22 16:39:21+00:00,"Title: Data Analyst Location: Hybrid, 3 days a week in Manchester/Leeds, 2 day remote Salary: From £33,000 WHO WE ARE: interactive investor is an award-winning investment platform that puts its customers in control of their financial future. We’ve been helping investors for nearly 30 years. We’ve seen market highs and lows and been resilient throughout. We’re now the UK’s number one flat-fee investment platform, with assets under administration approaching £75 billion and over 450,000 customers…",[],0,50227.88
5817451918,Data Analyst,interactive investor,"Holbeck, Leeds",United Kingdom,IT Jobs,45256.44,45256.44,True,full_time,2026-07-27 15:38:49+00:00,"Title: Data Analyst Location: Hybrid, 3 days a week in Manchester/Leeds, 2 day remote Salary: From £33,000 WHO WE ARE: interactive investor is an award-winning investment platform that puts its customers in control of their financial future. We’ve been helping investors for nearly 30 years. We’ve seen market highs and lows and been resilient throughout. We’re now the UK’s number one flat-fee investment platform, with assets under administration approaching £75 billion and over 450,000 customers…",[],0,45256.44
5798907586,Data Analyst,Arne Clo Ltd,"Birchwood, Chard",United Kingdom,IT Jobs,34857.53,34857.53,True,full_time,2026-07-13 17:25:43+00:00,"ARNE is a UK-based apparel and footwear brand based in Birchwood Park, near Warrington. We design and develop all our products in the UK, working with trusted manufacturing partners across both the near and far east. All our products are available directly to customers through ARNEclo.com, offering a seamless online shopping experience. We’re also proud to be stocked in Selfridges, both in-store and online, and we’ve recently opened our first permanent retail store at Liverpool ONE – a huge mil…",[],0,34857.53
5802282434,Data Analyst,Caremark - Franchise Support Centre,UK,United Kingdom,IT Jobs,37000.0,37000.0,False,Unknown,2026-07-16 05:57:31+00:00,33 days holiday (including bank holidays) 5 paid volunteering days per year Annual personal development budget Private medical insurance Life insurance cover Eye care vouchers Company pension scheme Free wellbeing counselling programme & support Ongoing training and development opportunities Business travel expenses Flexi-time- start between 08:00 and 10:00 and finish between 16:00 and 18:00 One day a week working from home About you Do you have experience designing and delivering data solution…,[],0,37000.0
5737508609,Data Analyst,Solirius Reply,"London, UK",United Kingdom,IT Jobs,40000.0,85000.0,False,full_time,2026-05-22 11:06:12+00:00,"About Us: Solirius Reply , part of the Reply Group , is a technology consultancy and digital transformation partner that helps organisations solve complex challenges through strategy, design, engineering, and delivery. We work closely with our clients to deliver secure, accessible, user-focused services that evolve with their needs. By combining deep technical expertise with people-centred design, we create solutions that deliver meaningful, lasting impact. Our consultants partner directly with…",[],0,62500.0
5744690146,Data Analyst,Beyond,"Manchester, Greater Manchester",United Kingdom,IT Jobs,39833.5,39833.5,True,Unknown,2026-05-29 17:49:36+00:00,"Work where work matters. We are a global technology group built for what's next, offering high calibre professionals the platform for high stakes work, the kind of work that defines an entire career. When you join us, you're not just taking on projects, you're solving problems that don't even have answers yet. You will join an exclusive roster of talent that global leaders, including Google, Snap, Diageo, PayPal, and Jaguar Land Rover call when deadlines seem impossible, when others have alread…",[],0,39833.5
5741144130,Data Analyst,Beyond,"London, UK",United Kingdom,IT Jobs,42152.84,42152.84,True,Unknown,2026-05-26 11:53:52+00:00,"Work where work matters. We are a global technology group built for what's next, offering high calibre professionals the platform for high stakes work, the kind of work that defines an entire career. When you join us, you're not just taking on projects, you're solving problems that don't even have answers yet. You will join an exclusive roster of talent that global leaders, including Google, Snap, Diageo, PayPal, and Jaguar Land Rover call when deadlines seem impossible, when others have alread…",[],0,42152.84
5829337100,Data Analyst,Alternative Heat,"Seapatrick, Banbridge",United Kingdom,IT Jobs,39784.86,39784.86,True,full_time,2026-08-05 17:44:37+00:00,"Team Overview: The Contracts department oversees the delivery and execution of projects from initial mobilisation through to completion and handover. Acting as the bridge between design, commercial, and on-site teams, the department ensures that all contractual obligations are met while maintaining high standards of quality, safety, and efficiency. With a focus on planning, resource coordination, and problem-solving, the Contracts team plays a key role in ensuring our projects are delivered on …",[],0,39784.86
5679132312,Data Analyst,G-Research,"London, UK",United Kingdom,IT Jobs,56635.39,56635.39,True,full_time,2026-03-26 10:09:27+00:00,"We tackle the most complex problems in quantitative finance, by bringing scientific clarity to financial complexity. From our London HQ, we unite world-class researchers and engineers in an environment that values deep exploration and methodical execution - because the best ideas take time to evolve. Together we’re building a world-class platform to amplify our teams’ most powerful ideas. As part of our engineering team, you’ll shape the platforms and tools that drive high-impact research - des…",[],0,56635.39
5780350523,Data Analyst,MWH Treatment,"Broadbottom, Hyde",United Kingdom,IT Jobs,50579.12,50579.12,True,full_time,2026-06-28 16:43:51+00:00,"We are looking to strengthen our Data Management team with an Data Analyst based at the Hattersley office with hybrid working available. You will report directly to the Head of Strategy and PMO, and the role purpose is to develop, implement, manage, continually review and refine ESD’s information governance of, and to promote good practice in, the management of all data pertaining to the measured performance of ESD's prescribed activities. Prepare and present reliable data for monthly Operation…",[],0,50579.12
5810959119,Data Analyst,Hays Technology,"Woolston, Warrington",United Kingdom,IT Jobs,91000.0,104000.0,False,full_time,2026-07-22 16:23:41+00:00,"DATA ANALYST 3-MONTH CONTRACT ON SITE - WARRINGTON £350.00 - £400.00 PER DAY (INSIDE) Your new role I am looking to recruit a Data Analyst to help drive smarter commercial decisions for our client on an initial 3-month contract basis. Sitting at the intersection of technology, operations and finance, you'll analyse transaction and performance data, build impactful dashboards, automate processes, and provide the insights that shape strategic decision-making. What you'll need to succeed The succe…",[],0,97500.0
5812354048,Data Analyst,Sellick Partnership,"Newcastle Upon Tyne, Tyne & Wear",United Kingdom,IT Jobs,46500.0,46500.0,False,full_time,2026-07-23 14:28:08+00:00,"Job Title: Data Analyst Location: Newcastle (Hybrid) Salary: £46,500  Excellent Benefits We're working with a well-established organisation that is looking to appoint a skilled Data Analyst to join its Business Performance and Analytics team. This is an excellent opportunity to play a key role in supporting strategic decision-making through high-quality analysis, reporting and business intelligence. You'll work across the organisation to transform complex data into meaningful insight, helping t…",[],0,46500.0
5810846111,Data Analyst,JIYU People Ltd,"Nether Worton, Chipping Norton",United Kingdom,IT Jobs,40000.0,50000.0,False,full_time,2026-07-22 12:23:59+00:00,"BI Data Analyst (Power BI & Advanced Excel) - Banbury - Hybrid - £40,000 to £50,000 If you have a proven background in Power BI and advanced Excel and are a Data Analyst who loves turning data into clear, meaningful insight, this role gives you the space, ownership and visibility you've been looking for. Our client in Banbury wants someone who can shape how reporting works across the business. This opportunity will include extracting data, building dashboards and financial reporting to facilita…","['Power BI', 'Excel']",2,45000.0
5829135139,Data Analyst,Red Recruitment,"Bristol, South West England",United Kingdom,IT Jobs,31200.0,31200.0,False,Unknown,2026-08-05 15:16:57+00:00,"Data Analyst Red Recruitment is recruiting a switched-on and detail-oriented Data Analyst to join an innovative fintech organisation in Bristol on a four-week temporary contract. Working within the Product team, you will help ensure the data used by an AI-powered platform is reliable and accurate. You will write and refine instructions for AI models, test data extractions and manually review the results. This is an excellent opportunity for someone who is curious about AI, enjoys solving proble…",[],0,31200.0
5810846267,Data Analyst,Career Concept,"Cliddesden, Basingstoke",United Kingdom,IT Jobs,45000.0,45000.0,False,full_time,2026-07-22 12:24:15+00:00,"Data Analyst / BI Developer Fixed Term Contract to June 2027 Hybrid x3 days in the office Power BI, SQL Server, Snowflake Opportunity to join a Not-for-Profit within the regulatory sector and promoting the Green Energy revolution Work in a small team and liaise directly with stakeholders * Create reports, Analyse Data, build visualizations * Consult with Stakeholders and present * opportunity to gain experience with more advanced Data Science related analysis Skills & experience required * 3 ye…","['SQL', 'Power BI']",2,45000.0
5809138173,Data Business Analyst,Futures,"Bradford, West Yorkshire",United Kingdom,IT Jobs,45000.0,55000.0,False,full_time,2026-07-21 10:17:49+00:00,"Futures are looking to appoint a highly analytical and commercially minded Data Business Analyst to join our growing manufacturing business. This is an exciting opportunity for a data professional who enjoys turning complex data into actionable business insights that improve operational performance, reduce costs, and support strategic decision-making. Working closely with stakeholders across Operations, Production, Supply Chain, Finance, Sales, and IT, you will identify opportunities for improv…",[],0,50000.0
5832278871,Data Analyst,Carbon 60,UK,United Kingdom,IT Jobs,42974.89,42974.89,True,part_time,2026-08-07 19:28:05+00:00,"Data Analyst (Fully Remote - 3 month - Part Time/Approximately 10-15 days utilisation over the course of 3 months) Our client, based in Heathrow, a leading aviation organisation are looking for a data analyst on a short term basis. The role will suit someone used to taking on contracts of short or part time nature and assisting with data analysis in a short form/consultative capacity. It is fully remote. The Data Analyst is responsible for collecting, validating, analysing, and interpreting dat…",[],0,42974.89
5820158303,Data Analyst,Catalyst,"Gateshead, Tyne & Wear",United Kingdom,IT Jobs,50000.0,80000.0,False,full_time,2026-07-29 20:55:12+00:00,"Our client is a successful tech scale‑up, a cash‑generative SME currently at c.£12m turnover and c.80 staff, looking to double in size in the next five years under the guidance of its experienced, highly charismatic and driven owner, supported by a first‑class senior leadership team including new CEO. We are looking to strengthen the company’s Data & Insight capability, working closely with the organisation’s Operations Director who leads high‑performing Customer Service, Project Delivery, IT a…",[],0,65000.0
5827877523,Data Analyst,Robert Walters,"Warwick, Warwickshire",United Kingdom,IT Jobs,55193.48,55193.48,True,full_time,2026-08-04 15:16:33+00:00,"Data AnalystWarwick (hybrid)£40,000 to 45,000 per annumPermanent I am currently seeking a Data Analyst to join an exciting business in Warwick. You will be working on a series of large-scale datasets, playing a pivotal role in managing data quality across ERP systems. Your daily activities will involve ingesting new information into the network, analysing it for actionable insights, and providing thoughtful recommendations that help clients achieve their goals. Data Analyst - What will you be d…",[],0,55193.48
5818383221,Data Analyst,Robert Walters,"Warwickshire, West Midlands",United Kingdom,IT Jobs,65000.0,78000.0,False,Unknown,2026-07-28 14:50:25+00:00,"Urgent Data Analyst (Contract) Warwick (Hybrid Working - Minimum 3 Days Onsite) £250-£300 per day Outside IR35 Initial 10 week Contract Data Analyst to join their team on an urgent contract basis. This is an excellent opportunity to work with large-scale datasets and ERP systems, helping drive data quality, reporting, and business insight across the organisation. We're currently supporting a Warwick-based organisation in the search for a Data Analyst to join their team on an urgent contract bas…",[],0,71500.0
5832205557,Data Analyst,Hypercreate Ltd,"Stratford, East London",United Kingdom,IT Jobs,29000.0,35000.0,False,full_time,2026-08-07 17:30:54+00:00,"We are partnering with a fantastic client who is currently looking for an inquisitive and detail-oriented Data Analyst to join their data and analytics team. Our client relies heavily on data-driven insights to guide their business strategy, and they need a capable analyst to help uncover trends, build reports, and translate raw data into actionable intelligence. If you have a passion for numbers and a talent for telling stories with data, this role offers an excellent opportunity to make a tan…",[],0,32000.0
5822594087,Data Analyst,Harnham - Data & Analytics Recruitment,"Oxfordshire, South East England",United Kingdom,IT Jobs,50000.0,55000.0,False,full_time,2026-07-31 19:05:55+00:00,"DATA ANALYST (6-MONTH FTC) LONDON/HYBRID UP TO £55,000 This is an opportunity to join a high-profile regulatory programme where your work will directly support business-critical decision making. Sitting within an established Analytics team, you will play a key role in delivering accurate data analysis, reporting, and extracts to support a major FCA redress initiative. ROLES AND RESPONSIBILITIES: The Data Analyst will: Support the delivery of a major FCA redress programme. Analyse complaints and…",[],0,52500.0
5812585194,Data Analyst,Hays Specialist Recruitment Limited,"Oxford, Oxfordshire",United Kingdom,IT Jobs,52000.0,65000.0,False,Unknown,2026-07-23 18:35:31+00:00,"Your new company You will be working for a local council in Oxfordshire. Your new role We are looking for a data analyst who has experience with Power BI reporting, SQL and an internal system called QL (training given) and is able to develop reports and dashboards, track performance and identify trends. Good all-round knowledge of Excel is also required, as some reports are still in Excel waiting to be moved into Power Bi,Main Duties To support the department's statistical returns to the Govern…","['SQL', 'Power BI', 'Excel', 'Statistics']",4,58500.0
5802837235,Data Analyst,Know How Resourcing,"Hyde Park, Leeds",United Kingdom,IT Jobs,40150.66,40150.66,True,full_time,2026-07-16 13:37:54+00:00,"We're looking for a commercially minded Data Business Analyst to join the IT Transformation team and play a key role in improving the way our client uses data, systems, and processes. This is a varied role that combines business analysis, process improvement, data analysis, and reporting. You'll work closely with stakeholders across the business to map and improve processes, develop meaningful management information, build Power BI dashboards, and ensure business systems are being used effectiv…",['Power BI'],1,40150.66
5802838420,Data Analyst,Consula Group LTD,"Glasgow City Centre, Glasgow",United Kingdom,IT Jobs,80000.0,110000.0,False,full_time,2026-07-16 13:40:36+00:00,"We are recruiting on behalf of a forward-thinking and data-driven organisation that is looking for an exceptional Data Analyst to join their growing team. This is a hybrid role,, offering the flexibility to work from home part time while being part of a high-performing team that puts data at the centre of every business decision. This is a senior-level opportunity for a talented analyst who is confident working with complex datasets, communicating insights to senior stakeholders, and driving me…",[],0,95000.0
5808180266,Data Analyst,EXPRESS SOLICITORS,"Civic Centre, Wythenshawe",United Kingdom,IT Jobs,40000.0,45000.0,False,full_time,2026-07-20 16:01:42+00:00,"Job Title: Data Analyst Location: Sharston, Manchester M22 4SN Salary: £40,000 - £45,000 per annum Job type: Full Time, Permanent About Us: Established in 2000, Express Solicitors is an award‑winning, no win no fee law firm specialising exclusively in personal injury claims. Headquartered in Manchester, we support clients nationwide across all areas of personal injury, including employers' liability, serious injury, clinical negligence, occupiers' and public liability, road traffic accidents an…",[],0,42500.0
5817554133,Data Analyst,OnetoOne Personnel,"Southend-On-Sea, Essex",United Kingdom,IT Jobs,33365.0,37035.0,False,part_time,2026-07-27 18:44:43+00:00,"Data Analyst | Southend | 17.5 hours per week | Up to £37,035 Pro Rata The Role My client is currently seeking an experienced Data Analyst to join their team, providing accurate and insightful data analysis to support operational and strategic decision-making. Working closely with the Data Manager, you'll help manage and improve data within a Salesforce-based CRM, ensuring reporting is accurate, audit-ready and compliant with regulatory standards, while driving continuous improvements in data q…",[],0,35200.0
5819756172,Data Analyst,Segula Technologies,"Gaydon, Warwick",United Kingdom,IT Jobs,49803.41,49803.41,True,full_time,2026-07-29 13:00:11+00:00,"Data Analyst - Automotive Mission Are you passionate about transforming complex data into meaningful insights? Do you enjoy building automated solutions, creating impactful dashboards, and solving real business challenges? If so, we have an exciting opportunity for you to join a forward-thinking Manufacturing Engineering team as a Data Engineer. What You'll Do In this role, you'll be at the heart of data-driven decision-making, working closely with engineering, management, and digital teams to …",[],0,49803.41
5808696348,Data Analyst,Millennium Hotels and Resorts,"London, UK",United Kingdom,Admin Jobs,33920.57,33920.57,True,Unknown,2026-07-21 02:09:13+00:00,"Data Analyst Millennium Hotels and Resorts UK are looking for Data Analyst to join their Central Sales Office in London. Our Data Analyst will be an enthusiastic, genuine, and friendly person who really enjoys working in hotels. This role would suit someone who loves inputting data, generating reports and ensuring a smooth transition of client accounts and rollout projects. Strong written and verbal",[],0,33920.57
5811535637,Data Analyst,Hays,"Warrington, Cheshire",United Kingdom,IT Jobs,91000.0,104000.0,False,full_time,2026-07-23 00:45:00+00:00,"DATA ANALYST 3-MONTH CONTRACT ON SITE - WARRINGTON £350.00 - £400.00 PER DAY (INSIDE) Your new role I am looking to recruit a Data Analyst to help drive smarter commercial decisions for our client on an initial 3-month contract basis. Sitting at the intersection of technology, operations and finance, you'll analyse transaction and performance data, build impactful dashboards, automate processes, and provide the insights that shape strategic decision-making. What you'll need to succeed The succe…",[],0,97500.0
5786373854,Data Analyst,Finlay Jude Associates Ltd,"Horsham, West Sussex",United Kingdom,IT Jobs,26000.0,26000.0,False,Unknown,2026-07-03 05:47:07+00:00,"FJA are recruiting on behalf of a leading service provider in the utilities industry for an experienced Data Analyst to join their leak detection and logging teambased in the Horsham area. The main purpose of the role is to analyse all data received from the underground logging equipment to detect any possible leaks or issues in the water network, to enable the field teams to locate and fix any issues. Benefits in the role of Data Analyst Career development opportunities in a leading sector Ful…",[],0,26000.0
5820418826,Data Analyst,Catalyst,"Gateshead, Tyne & Wear",United Kingdom,IT Jobs,80000.0,80000.0,False,full_time,2026-07-30 00:47:39+00:00,"Our client is a successful tech scale-up, a cash-generative SME currently at c.£12m turnover and c.80 staff, looking to double in size in the next five years under the guidance of its experienced, highly charismatic and driven owner, supported by a first-class senior leadership team including new CEO. We are looking to strengthen the companys Data & Insight capability, working closely with the organisations Operations Director who leads high-performing Customer Service, Project Delivery, IT and…",[],0,80000.0
5824430248,Data Analyst,Arrow Global Group,"Manchester Science Park, Manchester",United Kingdom,IT Jobs,52650.02,52650.02,True,full_time,2026-08-01 18:26:14+00:00,"We are building a new, data-focused team and are looking for experienced Data Analysts who are passionate about Data to come work with us. In this role, you will quickly interpret and validate data, identify key trends & drivers, and clearly present findings to the broader team. The ideal candidate is inquisitive, detail-oriented, and highly analytical, with hands-on Excel and SQL skills. Ultimately, the Data Analyst must thrive on ‘being in the data’ and partner closely with Data Stewards and …","['SQL', 'Excel']",2,52650.02
5782407347,Data Analyst,Adria Solutions,"Barnsley, South Yorkshire",United Kingdom,IT Jobs,45000.0,45000.0,False,Unknown,2026-06-30 21:46:30+00:00,"Data Analyst We are looking for a proactive and analytical Data Analyst to join our global IT team. This is an exciting opportunity to support the business by transforming data into meaningful insights, developing reporting solutions and helping drive data-led decision-making across the organisation. Working closely with colleagues across the business and third-party providers, you'll analyse data from our core business systems, develop dashboards and reports, and help improve data quality, gov…",[],0,45000.0
5782846879,Data Analyst,Kingdom People,"Fareham, Hampshire",United Kingdom,IT Jobs,41756.18,41756.18,True,Unknown,2026-07-01 05:44:26+00:00,"Are you an experienced Supply Chain Analyst, Data Analyst or Supply Chain Coordinator with a passion for data accuracy, reporting and continuous improvement? Do you enjoy turning complex supply chain data into meaningful insights that improve planning, inventory and operational performance? We're supporting a leading manufacturing business in Fareham who are looking to recruit a Supply Chain Data Analyst to join their Supply Chain team. What's the role all about? As a Supply Chain Data Analyst …",[],0,41756.18
5781389534,Data Analyst,Omnia Resourcing - Resourcing,"Nottingham, Nottinghamshire",United Kingdom,IT Jobs,45390.18,45390.18,True,Unknown,2026-06-29 21:47:03+00:00,"Data Analyst Location: Annesley, Nottinghamshire Salary: Negotiable depending on experience Contract Type: Permanent SECURE PERMANENT POSITION! Omnia Resourcing is recruiting on behalf of our client for a talented and motivated Data Analyst to join their growing team in Annesley. This is an excellent opportunity for a recent graduate or an experienced analyst looking to develop their career within a dynamic business. You will play a key role in transforming data into meaningful insights that su…",[],0,45390.18
5827663653,Data Analyst,Bibby Financial Services,"Kings Sutton, Banbury",United Kingdom,IT Jobs,50000.0,60000.0,False,full_time,2026-08-04 11:34:02+00:00,"Data Analyst - Banbury: Up to £60,000pa DOE plus Performance Bonus & Benefits. Bibby Financial Services are growing, and we’re looking for a Data Analyst to join our Data Team in Banbury. As a Data Analyst you will play a pivotal role in shaping the data strategy and analytical capabilities of the organisation. This role will be responsible for delivering high-impact insights, building scalable data solutions, and laying the foundation for a growing data function. The successful candidate will …",[],0,55000.0
5820422952,Data Analyst,Euro Car Parks,"Central London, London",United Kingdom,IT Jobs,100000.0,100000.0,False,full_time,2026-07-30 00:51:19+00:00,"Data Analyst, Central London An exciting Data Analyst role with a salary of £100,000 plus bonus and career progression opportunities for a permanent full-time role based in our Marylebone, London office. We are offering a fantastic opportunity for an experienced Data Analyst with an immediate start at a market leading, dynamic and renowned property, technology and innovative, technology-based car parking company. Euro Car Parks is a market leading, renowned UK business, established over 50 year…",[],0,100000.0
5822581090,Data Analyst,Global Media Group,"Holborn, Central London",United Kingdom,IT Jobs,50650.8,50650.8,True,full_time,2026-07-31 17:55:50+00:00,"Accepting applications until: 19 August 2026 Job Description Your Role: Data Analyst We’re looking for a mid-level Data Analyst with 3–5 years of commercial experience in a data analytics role, ideally within a fast-paced, data-driven business. As a Data Analyst at Global, you’ll combine your curiosity for insight and your enthusiasm for delivering effective analytical solutions to help evolve Global’s market-leading business. Key Responsibilities Building Analytical Solutions to Meet Complex B…",[],0,50650.8
5832268378,Data Analyst,Trace,"London, UK",United Kingdom,Accounting & Finance Jobs,68126.71,68126.71,True,Unknown,2026-08-07 18:48:26+00:00,"05th August, 2026 Data Analyst, Investment Management firm, London, Hybrid, up to £60,000 We are seeking a highly motivated and commercially minded Data Analyst to join a growing Investment Management business. This is an exciting opportunity for a talented analyst with up to three years' experience who is looking to take ownership of critical reporting, analytics, and data management responsibilities within a fast-paced and highly regulated environment. Reporting into the Head of Data & Analyt…",[],0,68126.71
5800473760,Data Analyst,Stott & May Professional Search Limited,"Manchester, Greater Manchester",United Kingdom,IT Jobs,104000.0,110500.0,False,Unknown,2026-07-15 00:41:09+00:00,"Data Analyst Location: Manchester, UK (Hybrid - Tuesday, Wednesday & Thursday Onsite) Day Rate: £425 per day (Inside IR35) Contract Duration: 12 Months Overview We are supporting a leading global organisation in their search for an experienced Data Analyst to join their European data function on a 12-month contract. This role will play a key part in supporting strategic business initiatives through data-driven insights, reporting, and analytics. Working closely with business and technology stak…",[],0,107250.0
5830331595,Data Analyst,Sellick Partnership,"Shieldfield, Newcastle Upon Tyne",United Kingdom,IT Jobs,46500.0,46500.0,False,full_time,2026-08-06 11:39:35+00:00,"Salary: £46,500 - 46,500 per year Requirements: Previous experience in a Data Analyst or similar role. Strong analytical and problem-solving skills. Experience developing dashboards using Power BI. Experience analysing data from multiple sources. Knowledge of data modelling and reporting principles. Excellent communication and stakeholder management skills. Strong attention to detail and organisational skills. Responsibilities: Produce reports, dashboards and business intelligence solutions. An…",['Power BI'],1,46500.0
5803783833,Data Analyst,Nomia,"Waterloo, South East London",United Kingdom,IT Jobs,34741.57,34741.57,True,Unknown,2026-07-16 22:46:08+00:00,"About the Role The Data Analyst role is critical to promoting data as a key differentiator for Nomia. You will help drive innovation by assisting Nomia in becoming a truly data-driven organisation — putting data at the heart of all business decisions and providing actionable insights across the business. Roles & Responsibilities Be the platform owner for Nomia's data analytics platform, ThoughtSpot Build dashboards and reporting across various functions, including executive dashboards, financia…",[],0,34741.57
5826723271,Data Analyst,Alois Technologies Limited,"Chalvey, Slough",United Kingdom,IT Jobs,117000.0,130000.0,False,Unknown,2026-08-03 17:31:31+00:00,"Location: Slough Borough Council, 25 Windsor Road, Slough (Hybrid) Contract: Temporary – 12 Weeks Hours: 37 hours per week IR35: Inside IR35 Working Pattern: 2 days office / 3 days remote Role Overview Slough Borough Council is seeking an experienced Data Analyst to lead the development and enhancement of Power BI dashboards, providing critical management information for Adult Social Care services. The role will focus on delivering insightful reporting, KPI dashboards, statutory reporting, and …",['Power BI'],1,123500.0
5791368737,Data Analyst,All Response Media,"Holbeck, Leeds",United Kingdom,IT Jobs,31899.24,31899.24,True,Unknown,2026-07-07 22:32:44+00:00," Data Analyst  Leeds Salary: Competitive We're looking for a talented Data Analyst to become the trusted data partner to our Leeds media planning teams, transforming complex campaign data into insights that drive smarter decisions and better client outcomes . As the analytical lead in Leeds , you'll be the go-to expert for local stakeholders while working hand-in-hand with our London-based team of Data Scientists and Senior Data Analysts . It's a unique opportunity to combine the visibility and…",[],0,31899.24
5804909149,Data Analyst,Lumen Partners,"Shotover Hill, Headington",United Kingdom,"PR, Advertising & Marketing Jobs",32000.0,33994.0,False,full_time,2026-07-17 14:28:13+00:00,"Data Analyst £32,000 to £34,000 per year | Full-time | Permanent | Oxford (on-site) Lumen Partners is recruiting a Data Analyst to join our head office team in Oxford. The role reports directly to the Managing Director and offers something most analyst roles do not: the chance to design a company's reporting framework from the ground up rather than inherit one. About Lumen Partners Lumen Partners launched in 2026 and delivers face-to-face sales and marketing campaigns for national brands across…",[],0,32997.0
5814132404,Data Analyst,AWD online,"West Bromwich, West Midlands",United Kingdom,IT Jobs,28505.0,34613.0,False,full_time,2026-07-24 18:04:15+00:00,"Data Analyst An excellent opportunity for an organised and detail-orientated Data Analyst who enjoys working with data, producing meaningful reports and using information to help improve services and demonstrate impact. If you’ve also worked in the following roles, we’d also like to hear from you: Reporting Analyst, BI Analyst, Business Intelligence Analyst, Performance Analyst, MI Analyst, Insight Analyst, Data Officer, Data and Reporting Officer, Performance and Data Officer Please note: This…",[],0,31559.0
5732351949,Data Analyst,Ceox,"Guildford, Surrey",United Kingdom,IT Jobs,44552.86,44552.86,True,Unknown,2026-05-17 12:47:43+00:00,"Data Analyst Contract | Remote | UK Public Sector Project Overview Ceox Services is seeking a Data Analyst to support data analysis and data engineering activities across internal systems and connected applications. You will play a key role in gathering and translating business requirements, engaging directly with stakeholders, and structuring the data models that underpin decision-making across the programme. This role involves working across complex datasets, enhancing reporting capability, a…",[],0,44552.86
5795616991,Data Analyst,Autotrader,"Manchester, Greater Manchester",United Kingdom,IT Jobs,35000.0,60000.0,False,Unknown,2026-07-10 13:36:45+00:00,"About us You've probably heard of Autotrader, but do you know what we're all about? We're the most trusted, most visited automotive marketplace in the UK. A heritage brand and a tech innovator. We bring together vehicle buyers and sellers to give them real choices. Cars may be what we're best known for but we’re also the place for pretty much everything else on wheels, from e-bikes to caravans. In the automotive world, change is a constant, that’s why we take our job of untangling the complex c…",[],0,47500.0
5831200000,Data Analyst,UK Research and Innovation,"Swindon, Wiltshire",United Kingdom,IT Jobs,37634.81,37634.81,True,full_time,2026-08-07 00:10:33+00:00,"Data Analyst Salary: £37,841 per annum. Grade: UKRI Band D. Hours: Full Time. Contract Type: Fixed Term until 15th August 2027. Location: Polaris House, Swindon, Wiltshire. Employees applying for any opportunity which may mean being away from your substantive role for a temporary period of time, please refer to the Recruitment Policy and associated guidance (link) for further information in the first instance. If you are made an offer, please ensure you liaise with your line manager and the des…",[],0,37634.81
